url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,45,24
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,23,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,14,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,10,5
/jgehrcke/covid-19-germany-gae/tree/master/examples,7,4
/jgehrcke/covid-19-germany-gae/issues,3,3
/jgehrcke/covid-19-germany-gae/blob/master/examples/parse-latest-aggregate.py,3,2
/jgehrcke/covid-19-germany-gae/tree/master/geodata,3,2
/jgehrcke/covid-19-germany-gae/commit/3b45bd4a0c3616f02bdf8620893bd54ee4963670,3,1
/jgehrcke/covid-19-germany-gae/tree/master/plots,3,1
