referrer,views_total,views_unique
Google,53,34
github.com,21,11
gehrcke.de,7,2
govdata.de,5,4
ecosia.org,3,2
asjadnaqvi.github.io,1,1
covid19.eng.ox.ac.uk,1,1
fu-berlin.webex.com,1,1
metager.de,1,1
