time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,4323,24,1,1
2026-04-03 00:00:00+00:00,0,0,1,1
2026-04-04 00:00:00+00:00,1,1,1,1
2026-04-05 00:00:00+00:00,1,1,0,0
2026-04-06 00:00:00+00:00,0,0,0,0
2026-04-07 00:00:00+00:00,1,1,2,2
2026-04-08 00:00:00+00:00,5,3,0,0
2026-04-09 00:00:00+00:00,1,1,4,3
2026-04-10 00:00:00+00:00,0,0,2,2
2026-04-11 00:00:00+00:00,3,3,4,4
2026-04-12 00:00:00+00:00,0,0,1,1
2026-04-13 00:00:00+00:00,0,0,1,1
2026-04-14 00:00:00+00:00,4,3,1,1
2026-04-15 00:00:00+00:00,0,0,2,2
