time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-04-06 00:00:00+00:00,14,9,187,21
2021-04-07 00:00:00+00:00,16,10,65,17
2021-04-08 00:00:00+00:00,12,6,69,15
2021-04-09 00:00:00+00:00,20,12,55,20
2021-04-10 00:00:00+00:00,15,11,93,17
2021-04-11 00:00:00+00:00,17,8,79,14
2021-04-12 00:00:00+00:00,17,11,129,15
2021-04-13 00:00:00+00:00,12,7,88,20
2021-04-14 00:00:00+00:00,16,11,125,30
2021-04-15 00:00:00+00:00,17,10,145,32
2021-04-16 00:00:00+00:00,15,8,71,20
2021-04-17 00:00:00+00:00,13,7,44,11
2021-04-18 00:00:00+00:00,15,9,75,18
2021-04-19 00:00:00+00:00,13,7,136,24
