referrer,views_total,views_unique
Google,125,40
github.com,58,11
govdata.de,17,4
data.world,13,3
ecosia.org,6,1
corona-open-data.ckan.de,5,3
StartPage,4,2
rseek.org,1,1
jgehrcke.github.io,1,1
linkedin.com,1,1
