time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-02 00:00:00+00:00,8,4,9,3
2022-08-03 00:00:00+00:00,14,5,31,6
2022-08-04 00:00:00+00:00,16,5,13,4
2022-08-05 00:00:00+00:00,18,5,4,2
2022-08-06 00:00:00+00:00,16,4,4,2
2022-08-07 00:00:00+00:00,19,7,5,2
2022-08-08 00:00:00+00:00,18,6,22,7
2022-08-09 00:00:00+00:00,18,7,12,5
2022-08-10 00:00:00+00:00,15,4,9,3
2022-08-11 00:00:00+00:00,17,6,3,1
2022-08-12 00:00:00+00:00,16,6,14,6
2022-08-13 00:00:00+00:00,22,8,3,1
2022-08-14 00:00:00+00:00,15,4,7,3
2022-08-15 00:00:00+00:00,15,4,6,3
