time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-08 00:00:00+00:00,9,5,147,20
2021-03-09 00:00:00+00:00,8,4,133,28
2021-03-10 00:00:00+00:00,10,5,97,36
2021-03-11 00:00:00+00:00,8,4,119,31
2021-03-12 00:00:00+00:00,11,6,87,25
2021-03-13 00:00:00+00:00,8,4,43,21
2021-03-14 00:00:00+00:00,11,7,86,21
2021-03-15 00:00:00+00:00,8,4,141,24
2021-03-16 00:00:00+00:00,8,4,61,23
2021-03-17 00:00:00+00:00,12,7,182,25
2021-03-18 00:00:00+00:00,9,5,132,29
2021-03-19 00:00:00+00:00,8,4,104,28
2021-03-20 00:00:00+00:00,13,9,91,22
2021-03-21 00:00:00+00:00,8,4,195,30
