url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,487,132
/jgehrcke/covid-19-germany-gae/actions,75,2
/jgehrcke/covid-19-germany-gae/pulls,59,5
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,56,23
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,52,24
/jgehrcke/covid-19-germany-gae/issues,52,9
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,29,17
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,27,11
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,26,8
/jgehrcke/covid-19-germany-gae/tree/master/plots,23,15
