time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-14 00:00:00+00:00,17,8,74,10
2021-12-15 00:00:00+00:00,18,8,54,15
2021-12-16 00:00:00+00:00,18,8,16,8
2021-12-17 00:00:00+00:00,21,11,76,15
2021-12-18 00:00:00+00:00,16,7,44,11
2021-12-19 00:00:00+00:00,16,7,53,7
2021-12-20 00:00:00+00:00,18,9,12,9
2021-12-21 00:00:00+00:00,19,9,101,12
2021-12-22 00:00:00+00:00,20,10,51,13
2021-12-23 00:00:00+00:00,16,7,17,10
2021-12-24 00:00:00+00:00,18,9,22,9
2021-12-25 00:00:00+00:00,18,8,14,6
2021-12-26 00:00:00+00:00,18,8,74,13
2021-12-27 00:00:00+00:00,16,7,54,8
