time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-20 00:00:00+00:00,14,4,35,7
2022-05-21 00:00:00+00:00,17,5,15,7
2022-05-22 00:00:00+00:00,18,4,14,7
2022-05-23 00:00:00+00:00,16,5,17,7
2022-05-24 00:00:00+00:00,16,5,18,7
2022-05-25 00:00:00+00:00,16,5,9,4
2022-05-26 00:00:00+00:00,17,4,7,3
2022-05-27 00:00:00+00:00,21,7,8,4
2022-05-28 00:00:00+00:00,17,7,15,2
2022-05-29 00:00:00+00:00,15,4,32,6
2022-05-30 00:00:00+00:00,20,7,9,4
2022-05-31 00:00:00+00:00,11,4,10,6
2022-06-01 00:00:00+00:00,7,2,22,9
2022-06-02 00:00:00+00:00,10,3,6,2
