url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,123,67
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,31,14
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,21,7
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,19,6
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,15,3
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,13,2
/jgehrcke/covid-19-germany-gae/tree/master/geodata,9,5
/jgehrcke/covid-19-germany-gae/tree/master/more-data,8,7
/jgehrcke/covid-19-germany-gae/blob/master/ags.json,8,5
/jgehrcke/covid-19-germany-gae/tree/master/examples,7,7
