referrer,views_total,views_unique
Google,124,93
github.com,28,20
govdata.de,7,5
t.co,5,2
Bing,4,4
corona-open-data.ckan.de,1,1
DuckDuckGo,1,1
covid19-germany.appspot.com,1,1
gehrcke.de,1,1
youtube.com,1,1
