time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-30 00:00:00+00:00,8,3,10.0,3.0
2022-12-31 00:00:00+00:00,7,3,7.0,3.0
2023-01-01 00:00:00+00:00,10,4,4.0,1.0
2023-01-02 00:00:00+00:00,6,2,22.0,3.0
2023-01-03 00:00:00+00:00,11,4,5.0,2.0
2023-01-04 00:00:00+00:00,12,6,21.0,2.0
2023-01-05 00:00:00+00:00,9,5,14.0,5.0
2023-01-06 00:00:00+00:00,5,1,10.0,3.0
2023-01-07 00:00:00+00:00,6,2,11.0,1.0
2023-01-08 00:00:00+00:00,8,4,15.0,2.0
2023-01-09 00:00:00+00:00,10,3,6.0,2.0
2023-01-10 00:00:00+00:00,9,5,7.0,4.0
2023-01-11 00:00:00+00:00,8,4,38.0,8.0
2023-01-12 00:00:00+00:00,5,1,,
