url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,22,17
/jgehrcke/covid-19-germany-gae/tree/master,20,6
/jgehrcke/covid-19-germany-gae/blob/master/README.md,12,4
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,11,8
/jgehrcke/covid-19-germany-gae/tree/master/more-data,10,4
/jgehrcke/covid-19-germany-gae/tree/master/tools,9,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,8,2
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,8,2
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,6,6
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,6,6
