url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,501,184
/jgehrcke/covid-19-germany-gae/tree/master/more-data,68,35
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,58,28
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,47,33
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,40,11
/jgehrcke/covid-19-germany-gae/issues,39,11
/jgehrcke/covid-19-germany-gae/tree/master/examples,34,30
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,29,25
/jgehrcke/covid-19-germany-gae/blob/master/more-data/7di-rki-by-ags.csv,27,14
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,24,14
