time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-16 00:00:00+00:00,15,5,8,2
2022-08-17 00:00:00+00:00,16,5,3,1
2022-08-18 00:00:00+00:00,14,5,16,5
2022-08-19 00:00:00+00:00,18,6,4,2
2022-08-20 00:00:00+00:00,16,5,3,1
2022-08-21 00:00:00+00:00,19,7,4,2
2022-08-22 00:00:00+00:00,15,4,4,2
2022-08-23 00:00:00+00:00,15,4,8,5
2022-08-24 00:00:00+00:00,15,3,5,3
2022-08-25 00:00:00+00:00,16,5,4,2
2022-08-26 00:00:00+00:00,19,5,5,3
2022-08-27 00:00:00+00:00,16,6,26,5
2022-08-28 00:00:00+00:00,17,5,4,2
2022-08-29 00:00:00+00:00,19,6,3,1
