referrer,views_total,views_unique
Google,118,73
github.com,54,33
govdata.de,12,4
Bing,5,2
t.co,4,2
covid19-germany.appspot.com,3,2
raw.githubusercontent.com,3,1
gehrcke.de,2,2
cn.bing.com,2,1
DuckDuckGo,1,1
