referrer,views_total,views_unique
Google,189,100
github.com,51,39
linkedin.com,17,14
gehrcke.de,9,5
t.co,7,4
govdata.de,4,3
Bing,3,1
DuckDuckGo,2,2
getpocket.com,2,1
ecosia.org,1,1
