referrer,views_total,views_unique
Google,149,92
github.com,86,46
t.co,17,9
govdata.de,8,4
gehrcke.de,5,4
dannlos.de,4,2
Bing,2,2
covid19-germany.appspot.com,2,2
raw.githubusercontent.com,1,1
DuckDuckGo,1,1
