time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-25 00:00:00+00:00,26,3,6,1
2022-12-26 00:00:00+00:00,6,2,5,1
2022-12-27 00:00:00+00:00,6,2,10,3
2022-12-28 00:00:00+00:00,6,2,24,2
2022-12-29 00:00:00+00:00,10,4,16,4
2022-12-30 00:00:00+00:00,8,3,10,3
2022-12-31 00:00:00+00:00,7,3,7,3
2023-01-01 00:00:00+00:00,10,4,4,1
2023-01-02 00:00:00+00:00,6,2,22,3
2023-01-03 00:00:00+00:00,11,4,5,2
2023-01-04 00:00:00+00:00,12,6,21,2
2023-01-05 00:00:00+00:00,9,5,14,5
2023-01-06 00:00:00+00:00,5,1,10,3
2023-01-07 00:00:00+00:00,6,2,11,1
