time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-03 00:00:00+00:00,13,8,90,11
2021-08-04 00:00:00+00:00,12,8,18,4
2021-08-05 00:00:00+00:00,13,9,76,11
2021-08-06 00:00:00+00:00,10,6,26,9
2021-08-07 00:00:00+00:00,14,8,23,10
2021-08-08 00:00:00+00:00,17,8,18,8
2021-08-09 00:00:00+00:00,13,9,29,12
2021-08-10 00:00:00+00:00,13,8,8,8
2021-08-11 00:00:00+00:00,13,9,34,12
2021-08-12 00:00:00+00:00,15,11,38,14
2021-08-13 00:00:00+00:00,18,13,40,12
2021-08-14 00:00:00+00:00,15,9,32,7
2021-08-15 00:00:00+00:00,13,8,24,10
2021-08-16 00:00:00+00:00,17,10,72,13
