time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-04 00:00:00+00:00,7.0,3.0,54,6
2021-09-05 00:00:00+00:00,12.0,5.0,22,4
2021-09-06 00:00:00+00:00,11.0,6.0,36,15
2021-09-07 00:00:00+00:00,9.0,5.0,21,9
2021-09-08 00:00:00+00:00,10.0,5.0,5,5
2021-09-09 00:00:00+00:00,7.0,3.0,51,9
2021-09-10 00:00:00+00:00,8.0,4.0,22,13
2021-09-11 00:00:00+00:00,9.0,4.0,14,7
2021-09-12 00:00:00+00:00,9.0,4.0,18,8
2021-09-13 00:00:00+00:00,11.0,5.0,22,12
2021-09-14 00:00:00+00:00,8.0,4.0,72,11
2021-09-15 00:00:00+00:00,7.0,3.0,12,6
2021-09-16 00:00:00+00:00,,,21,6
2021-09-17 00:00:00+00:00,,,4,3
