referrer,views_total,views_unique
Google,69,42
github.com,35,17
govdata.de,29,9
gehrcke.de,2,2
ncbi.nlm.nih.gov,2,1
Yahoo,2,1
StartPage,2,1
corona-open-data.ckan.de,1,1
DuckDuckGo,1,1
