time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-26 00:00:00+00:00,7,3,2.0,2.0
2023-02-27 00:00:00+00:00,5,1,4.0,3.0
2023-02-28 00:00:00+00:00,6,2,1.0,1.0
2023-03-01 00:00:00+00:00,9,5,8.0,3.0
2023-03-02 00:00:00+00:00,13,5,6.0,4.0
2023-03-03 00:00:00+00:00,5,1,,
2023-03-04 00:00:00+00:00,5,1,1.0,1.0
2023-03-05 00:00:00+00:00,5,1,1.0,1.0
2023-03-06 00:00:00+00:00,7,2,3.0,3.0
2023-03-07 00:00:00+00:00,5,1,1.0,1.0
2023-03-08 00:00:00+00:00,5,1,1.0,1.0
2023-03-09 00:00:00+00:00,10,5,4.0,3.0
2023-03-10 00:00:00+00:00,5,1,21.0,5.0
2023-03-11 00:00:00+00:00,5,1,30.0,3.0
