time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-14 00:00:00+00:00,,,1,1
2021-03-15 00:00:00+00:00,8.0,4.0,141,24
2021-03-16 00:00:00+00:00,8.0,4.0,61,23
2021-03-17 00:00:00+00:00,12.0,7.0,182,25
2021-03-18 00:00:00+00:00,9.0,5.0,132,29
2021-03-19 00:00:00+00:00,8.0,4.0,104,28
2021-03-20 00:00:00+00:00,13.0,9.0,91,22
2021-03-21 00:00:00+00:00,8.0,4.0,197,32
2021-03-22 00:00:00+00:00,9.0,4.0,88,29
2021-03-23 00:00:00+00:00,7.0,3.0,97,29
2021-03-24 00:00:00+00:00,10.0,6.0,81,25
2021-03-25 00:00:00+00:00,7.0,3.0,53,19
2021-03-26 00:00:00+00:00,11.0,5.0,95,24
2021-03-27 00:00:00+00:00,16.0,11.0,113,20
2021-03-28 00:00:00+00:00,20.0,9.0,37,16
