url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,258,133
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,62,21
/jgehrcke/covid-19-germany-gae/blob/master/data.csv,35,21
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,33,19
/jgehrcke/covid-19-germany-gae/tree/master/more-data,27,15
/jgehrcke/covid-19-germany-gae/blob/master/cases-rl-crowdsource-by-state.csv,22,7
/jgehrcke/covid-19-germany-gae/blob/master/README.md,19,9
/jgehrcke/covid-19-germany-gae/blob/master/more-data/latest-aggregate.csv,16,11
/jgehrcke/covid-19-germany-gae/tree/master/examples,14,12
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,11,9
