time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-26 00:00:00+00:00,3,3,7,5
2026-04-27 00:00:00+00:00,1,1,17,8
2026-04-28 00:00:00+00:00,2,1,7,2
2026-04-29 00:00:00+00:00,6,4,6,5
2026-04-30 00:00:00+00:00,1,1,4,4
2026-05-01 00:00:00+00:00,1,1,25,7
2026-05-02 00:00:00+00:00,1,1,10,8
2026-05-03 00:00:00+00:00,8,8,19,11
2026-05-04 00:00:00+00:00,0,0,4,3
2026-05-05 00:00:00+00:00,2,2,5,3
2026-05-06 00:00:00+00:00,0,0,3,3
2026-05-07 00:00:00+00:00,13,11,4,2
2026-05-08 00:00:00+00:00,133,5,1,1
2026-05-09 00:00:00+00:00,9,8,3,3
