time_iso8601,clones_total,clones_unique,views_total,views_unique
2020-11-30 00:00:00+00:00,,,49,13
2020-12-01 00:00:00+00:00,4,4,59,13
2020-12-02 00:00:00+00:00,2,2,91,16
2020-12-03 00:00:00+00:00,2,2,60,16
2020-12-04 00:00:00+00:00,2,2,107,22
2020-12-05 00:00:00+00:00,2,2,110,17
2020-12-06 00:00:00+00:00,5,5,84,18
2020-12-07 00:00:00+00:00,4,3,104,21
2020-12-08 00:00:00+00:00,2,2,89,17
2020-12-09 00:00:00+00:00,3,3,72,20
2020-12-10 00:00:00+00:00,4,3,102,24
2020-12-11 00:00:00+00:00,4,4,158,27
2020-12-12 00:00:00+00:00,4,4,107,22
2020-12-13 00:00:00+00:00,6,6,262,41
2020-12-14 00:00:00+00:00,1,1,79,22































