time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-03 00:00:00+00:00,0,0,3,3
2026-01-04 00:00:00+00:00,0,0,6,2
2026-01-05 00:00:00+00:00,0,0,12,2
2026-01-06 00:00:00+00:00,0,0,1,1
2026-01-07 00:00:00+00:00,0,0,4,2
2026-01-08 00:00:00+00:00,0,0,4,3
2026-01-09 00:00:00+00:00,0,0,10,5
2026-01-10 00:00:00+00:00,2,2,1,1
2026-01-11 00:00:00+00:00,0,0,0,0
2026-01-12 00:00:00+00:00,2,2,2,1
2026-01-13 00:00:00+00:00,1,1,1,1
2026-01-14 00:00:00+00:00,3,2,18,4
2026-01-15 00:00:00+00:00,0,0,6,3
2026-01-16 00:00:00+00:00,3,3,7,1
