time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-21 00:00:00+00:00,14,4,5,2
2022-07-22 00:00:00+00:00,17,6,4,2
2022-07-23 00:00:00+00:00,20,8,9,5
2022-07-24 00:00:00+00:00,15,4,4,2
2022-07-25 00:00:00+00:00,17,5,11,6
2022-07-26 00:00:00+00:00,13,3,4,2
2022-07-27 00:00:00+00:00,15,4,31,7
2022-07-28 00:00:00+00:00,16,6,11,4
2022-07-29 00:00:00+00:00,21,8,4,2
2022-07-30 00:00:00+00:00,19,7,9,4
2022-07-31 00:00:00+00:00,17,4,7,4
2022-08-01 00:00:00+00:00,13,5,7,2
2022-08-02 00:00:00+00:00,8,4,9,3
2022-08-03 00:00:00+00:00,14,5,31,6
