referrer,views_total,views_unique
Google,203,106
github.com,57,42
linkedin.com,19,15
gehrcke.de,9,5
t.co,7,4
govdata.de,4,3
DuckDuckGo,3,3
Bing,3,1
getpocket.com,2,1
ecosia.org,1,1
