url_path,views_total,views_unique
/jgehrcke/covid-19-germany-gae,13,12
/jgehrcke/covid-19-germany-gae/releases,5,1
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-ags.csv,3,3
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-ags.csv,3,1
/jgehrcke/covid-19-germany-gae/blob/master/cases-rki-by-state.csv,2,2
/jgehrcke/covid-19-germany-gae/commit/176c91d57e7c04cf077e803b528307570c6b8d57,2,1
/jgehrcke/covid-19-germany-gae/commit/cfa17c2a12d70b22b462805a1c0d96300539b939,2,1
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rki-by-state.csv,1,1
/jgehrcke/covid-19-germany-gae/blob/master/deaths-rl-crowdsource-by-ags.csv,1,1
/jgehrcke/covid-19-germany-gae/commit/7494ee5e3aa8e5c7722354bb1744036703535181,1,1
