time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-31 00:00:00+00:00,2.0,1.0,25,12
2022-09-01 00:00:00+00:00,2.0,2.0,57,12
2022-09-02 00:00:00+00:00,1.0,1.0,32,8
2022-09-03 00:00:00+00:00,,,14,2
2022-09-04 00:00:00+00:00,,,2,2
2022-09-05 00:00:00+00:00,1.0,1.0,21,12
2022-09-06 00:00:00+00:00,,,14,7
2022-09-07 00:00:00+00:00,4.0,4.0,67,10
2022-09-08 00:00:00+00:00,,,34,10
2022-09-09 00:00:00+00:00,,,23,9
2022-09-10 00:00:00+00:00,,,8,2
2022-09-11 00:00:00+00:00,,,6,3
2022-09-12 00:00:00+00:00,,,2,2
2022-09-13 00:00:00+00:00,1.0,1.0,14,6
