time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-10 00:00:00+00:00,2.0,1.0,11,4
2023-05-11 00:00:00+00:00,1.0,1.0,8,4
2023-05-12 00:00:00+00:00,2.0,1.0,18,8
2023-05-13 00:00:00+00:00,,,26,4
2023-05-14 00:00:00+00:00,,,7,4
2023-05-15 00:00:00+00:00,,,70,6
2023-05-16 00:00:00+00:00,2.0,1.0,4,4
2023-05-17 00:00:00+00:00,4.0,3.0,5,4
2023-05-18 00:00:00+00:00,2.0,1.0,10,7
2023-05-19 00:00:00+00:00,4.0,1.0,9,4
2023-05-20 00:00:00+00:00,2.0,1.0,8,3
2023-05-21 00:00:00+00:00,3.0,2.0,3,2
2023-05-22 00:00:00+00:00,,,50,8
2023-05-23 00:00:00+00:00,,,24,5
