time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-11 00:00:00+00:00,,,2,2
2025-06-12 00:00:00+00:00,8.0,2.0,5,3
2025-06-13 00:00:00+00:00,1.0,1.0,1,1
2025-06-14 00:00:00+00:00,7.0,1.0,15,5
2025-06-15 00:00:00+00:00,,,9,4
2025-06-16 00:00:00+00:00,15.0,3.0,7,6
2025-06-17 00:00:00+00:00,14.0,2.0,5,4
2025-06-18 00:00:00+00:00,1.0,1.0,1,1
2025-06-19 00:00:00+00:00,,,5,2
2025-06-20 00:00:00+00:00,1.0,1.0,2,1
2025-06-21 00:00:00+00:00,2.0,2.0,15,2
2025-06-22 00:00:00+00:00,1.0,1.0,2,2
2025-06-23 00:00:00+00:00,1.0,1.0,3,2
2025-06-24 00:00:00+00:00,3.0,3.0,11,4
