referrer,views_total,views_unique
Google,33,24
github.com,18,8
Bing,5,3
wiki.ith.intel.com,3,1
vega.github.io,1,1
chatgpt.com,1,1
jgehrcke.github.io,1,1
perplexity.ai,1,1
