time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-07 00:00:00+00:00,18.0,6.0,4,3
2021-09-08 00:00:00+00:00,,,25,22
2021-09-09 00:00:00+00:00,,,18,6
2021-09-10 00:00:00+00:00,4.0,4.0,6,1
2021-09-11 00:00:00+00:00,5.0,3.0,66,43
2021-09-12 00:00:00+00:00,1.0,1.0,80,51
2021-09-13 00:00:00+00:00,,,46,29
2021-09-14 00:00:00+00:00,1.0,1.0,59,24
2021-09-15 00:00:00+00:00,,,21,12
2021-09-16 00:00:00+00:00,,,47,7
2021-09-17 00:00:00+00:00,,,11,5
2021-09-18 00:00:00+00:00,,,1,1
2021-09-19 00:00:00+00:00,,,1,1
2021-09-20 00:00:00+00:00,,,2,2
