url_path,views_total,views_unique
/jgehrcke/github-repo-stats,25,4
/jgehrcke/github-repo-stats/blob/main/analyze.py,4,1
/jgehrcke/github-repo-stats/commits/main,3,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,2,2
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,2,1
/jgehrcke/github-repo-stats/blob/main/pdf.py,2,1
/jgehrcke/github-repo-stats/commits/main/entrypoint.sh,2,1
/jgehrcke/github-repo-stats/blob/main/action.yml,1,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,1,1
/jgehrcke/github-repo-stats/blob/main/fetch.py,1,1
