time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-13 00:00:00+00:00,,,29,7
2024-06-14 00:00:00+00:00,5.0,3.0,4,3
2024-06-15 00:00:00+00:00,,,10,4
2024-06-16 00:00:00+00:00,,,9,2
2024-06-17 00:00:00+00:00,2.0,1.0,33,7
2024-06-18 00:00:00+00:00,,,21,10
2024-06-19 00:00:00+00:00,2.0,1.0,20,9
2024-06-20 00:00:00+00:00,,,23,9
2024-06-21 00:00:00+00:00,6.0,6.0,22,4
2024-06-22 00:00:00+00:00,,,5,5
2024-06-23 00:00:00+00:00,,,12,6
2024-06-24 00:00:00+00:00,1.0,1.0,7,6
2024-06-25 00:00:00+00:00,,,6,6
2024-06-26 00:00:00+00:00,1.0,1.0,11,5
