referrer,views_total,views_unique
github.com,64,18
Google,46,34
tom-doerr.github.io,27,6
Bing,15,3
t.co,11,5
github.community,9,5
v12.sl.cloud9.ibm.com,3,1
DuckDuckGo,2,2
vega.github.io,1,1
slacgismo.github.io,1,1
