url_path,views_total,views_unique
/jgehrcke/github-repo-stats,76,52
/jgehrcke/github-repo-stats/wiki/Tutorial,20,14
/jgehrcke/github-repo-stats/blob/main/fetch.py,7,3
/jgehrcke/github-repo-stats/blob/2387abdb09c714236860ee088c97963665e131a7/base.Dockerfile,6,1
/jgehrcke/github-repo-stats/wiki,4,3
/jgehrcke/github-repo-stats/blob/main/action.yml,4,2
/jgehrcke/github-repo-stats/blob/main/Dockerfile,3,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,3,1
/jgehrcke/github-repo-stats/graphs/contributors,3,1
/jgehrcke/github-repo-stats/blob/main/analyze.py,2,1
