url_path,views_total,views_unique
/jgehrcke/github-repo-stats,43,31
/jgehrcke/github-repo-stats/wiki/Tutorial,4,4
/jgehrcke/github-repo-stats/blob/main/resources/template.html,3,2
/jgehrcke/github-repo-stats/tree/main/resources,3,2
/jgehrcke/github-repo-stats/issues/66,2,2
/jgehrcke/github-repo-stats/blob/main/fetch.py,1,1
/jgehrcke/github-repo-stats/blob/main/pdf.py,1,1
/jgehrcke/github-repo-stats/blob/main/requirements-ci.txt,1,1
/jgehrcke/github-repo-stats/blob/main/requirements-fa.txt,1,1
/jgehrcke/github-repo-stats/blob/main/resources/github-markdown.css,1,1
