time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-22 00:00:00+00:00,,,2,2
2022-08-23 00:00:00+00:00,2.0,2.0,35,10
2022-08-24 00:00:00+00:00,1.0,1.0,29,8
2022-08-25 00:00:00+00:00,,,13,8
2022-08-26 00:00:00+00:00,4.0,1.0,35,15
2022-08-27 00:00:00+00:00,,,10,4
2022-08-28 00:00:00+00:00,,,6,5
2022-08-29 00:00:00+00:00,,,34,9
2022-08-30 00:00:00+00:00,,,21,10
2022-08-31 00:00:00+00:00,2.0,1.0,25,12
2022-09-01 00:00:00+00:00,2.0,2.0,57,12
2022-09-02 00:00:00+00:00,1.0,1.0,32,8
2022-09-03 00:00:00+00:00,,,14,2
2022-09-04 00:00:00+00:00,,,2,2
