url_path,views_total,views_unique
/jgehrcke/github-repo-stats,234,101
/jgehrcke/github-repo-stats/issues,14,4
/jgehrcke/github-repo-stats/pulls,11,8
/jgehrcke/github-repo-stats/network/dependents,9,2
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,5,4
/jgehrcke/github-repo-stats/tree/main/.github/workflows,5,4
/jgehrcke/github-repo-stats/search,5,1
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,4
/jgehrcke/github-repo-stats/pulse,4,3
/jgehrcke/github-repo-stats/pull/31,4,2
