time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-27 00:00:00+00:00,,,7,6
2024-11-28 00:00:00+00:00,,,1,1
2024-11-29 00:00:00+00:00,,,10,2
2024-11-30 00:00:00+00:00,1.0,1.0,9,3
2024-12-01 00:00:00+00:00,,,3,3
2024-12-02 00:00:00+00:00,,,7,3
2024-12-03 00:00:00+00:00,,,14,6
2024-12-04 00:00:00+00:00,,,5,4
2024-12-05 00:00:00+00:00,,,18,9
2024-12-06 00:00:00+00:00,,,22,6
2024-12-07 00:00:00+00:00,,,1,1
2024-12-08 00:00:00+00:00,,,3,2
2024-12-09 00:00:00+00:00,,,34,10
2024-12-10 00:00:00+00:00,,,5,3
