url_path,views_total,views_unique
/jgehrcke/github-repo-stats,31,24
/jgehrcke/github-repo-stats/pulls,22,1
/jgehrcke/github-repo-stats/issues,6,2
/jgehrcke/github-repo-stats/wiki/Tutorial,4,4
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,2,2
/jgehrcke/github-repo-stats/releases/tag/v1.4.2,2,2
/jgehrcke/github-repo-stats/tree/main/resources,2,1
/jgehrcke/github-repo-stats/blob/main/LICENSE,1,1
/jgehrcke/github-repo-stats/commit/096cc6b307d1a4b81c295333542d99befd640ca5,1,1
/jgehrcke/github-repo-stats/commit/2ee659e5a0fe49d1b2b76228727b38744842f34c,1,1
