referrer,views_total,views_unique
github.com,94,30
Google,51,41
github.community,16,8
jgehrcke.github.io,6,2
tom-doerr.github.io,2,1
vega.github.io,1,1
v12.sl.cloud9.ibm.com,1,1
cn.bing.com,1,1
yandex.ru,1,1
gitsrc.github.io,1,1
