referrer,views_total,views_unique
github.com,25,8
Google,6,5
Bing,4,2
benfulcher.github.io,1,1
maplibre.org,1,1
repohistory.com,1,1
yandex.ru,1,1
awesomeopensource.com,1,1
hub.docker.com,1,1
