time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-01 00:00:00+00:00,1.0,1.0,20,10
2023-06-02 00:00:00+00:00,2.0,1.0,6,3
2023-06-03 00:00:00+00:00,,,11,7
2023-06-04 00:00:00+00:00,,,2,2
2023-06-05 00:00:00+00:00,4.0,3.0,10,7
2023-06-06 00:00:00+00:00,,,39,12
2023-06-07 00:00:00+00:00,4.0,2.0,25,6
2023-06-08 00:00:00+00:00,1.0,1.0,42,8
2023-06-09 00:00:00+00:00,2.0,1.0,31,4
2023-06-10 00:00:00+00:00,4.0,2.0,3,2
2023-06-11 00:00:00+00:00,,,6,3
2023-06-12 00:00:00+00:00,4.0,3.0,7,5
2023-06-13 00:00:00+00:00,1.0,1.0,8,5
2023-06-14 00:00:00+00:00,7.0,6.0,7,7
