time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-23 00:00:00+00:00,1.0,1.0,16,5
2024-10-24 00:00:00+00:00,,,8,6
2024-10-25 00:00:00+00:00,,,44,13
2024-10-26 00:00:00+00:00,,,7,6
2024-10-27 00:00:00+00:00,,,12,8
2024-10-28 00:00:00+00:00,,,12,7
2024-10-29 00:00:00+00:00,,,18,8
2024-10-30 00:00:00+00:00,,,17,10
2024-10-31 00:00:00+00:00,,,7,5
2024-11-01 00:00:00+00:00,,,12,5
2024-11-02 00:00:00+00:00,,,2,2
2024-11-03 00:00:00+00:00,,,2,2
2024-11-04 00:00:00+00:00,,,4,4
2024-11-05 00:00:00+00:00,1.0,1.0,6,5
