time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-18 00:00:00+00:00,,,10,2
2024-05-19 00:00:00+00:00,,,4,4
2024-05-20 00:00:00+00:00,6.0,2.0,7,5
2024-05-21 00:00:00+00:00,,,9,6
2024-05-22 00:00:00+00:00,12.0,3.0,24,18
2024-05-23 00:00:00+00:00,1.0,1.0,6,4
2024-05-24 00:00:00+00:00,7.0,3.0,5,4
2024-05-25 00:00:00+00:00,,,5,5
2024-05-26 00:00:00+00:00,,,2,2
2024-05-27 00:00:00+00:00,2.0,1.0,10,4
2024-05-28 00:00:00+00:00,2.0,1.0,3,2
2024-05-29 00:00:00+00:00,6.0,2.0,6,5
2024-05-30 00:00:00+00:00,,,2,2
2024-05-31 00:00:00+00:00,5.0,2.0,4,4
