url_path,views_total,views_unique
/jgehrcke/github-repo-stats,25,21
/jgehrcke/github-repo-stats/pulls,23,8
/jgehrcke/github-repo-stats/wiki/Tutorial,11,8
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,7,6
/jgehrcke/github-repo-stats/issues,4,3
/jgehrcke/github-repo-stats/issues/87,2,2
/jgehrcke/github-repo-stats/pull/95,2,2
/jgehrcke/github-repo-stats/actions,1,1
/jgehrcke/github-repo-stats/blob/b1ef746a160025ee47390ea5e332b09a7acb3e80/README.md,1,1
/jgehrcke/github-repo-stats/blob/c1e33a9a6d6894221a6846cb64d6fc9448659330/NOTES,1,1
