time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-30 00:00:00+00:00,1,1,9,5
2026-07-01 00:00:00+00:00,4,4,6,5
2026-07-02 00:00:00+00:00,4,2,8,5
2026-07-03 00:00:00+00:00,11,10,11,7
2026-07-04 00:00:00+00:00,5,5,12,7
2026-07-05 00:00:00+00:00,2,2,16,7
2026-07-06 00:00:00+00:00,5,4,6,5
2026-07-07 00:00:00+00:00,0,0,6,6
2026-07-08 00:00:00+00:00,3,3,9,6
2026-07-09 00:00:00+00:00,7,7,3,3
2026-07-10 00:00:00+00:00,18,17,33,13
2026-07-11 00:00:00+00:00,10,10,7,6
2026-07-12 00:00:00+00:00,21,16,5,5
2026-07-13 00:00:00+00:00,16,12,13,6
