referrer,views_total,views_unique
github.com,98,21
Google,32,24
tom-doerr.github.io,29,7
Bing,14,2
t.co,11,5
github.community,5,4
vega.github.io,2,2
cn.bing.com,1,1
StartPage,1,1
DuckDuckGo,1,1
