url_path,views_total,views_unique
/jgehrcke/github-repo-stats,67,47
/jgehrcke/github-repo-stats/wiki/Tutorial,14,7
/jgehrcke/github-repo-stats/blob/main/README.md,9,1
/jgehrcke/github-repo-stats/branches,7,2
/jgehrcke/github-repo-stats/blob/main/LICENSE,5,2
/jgehrcke/github-repo-stats/blob/main/fetch.py,5,1
/jgehrcke/github-repo-stats/blob/main/action.yml,4,2
/jgehrcke/github-repo-stats/tree/main,4,1
/jgehrcke/github-repo-stats/tree/RELEASE/resources,4,1
/jgehrcke/github-repo-stats/releases/tag/v1.4.2,3,3
