time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-31 00:00:00+00:00,5,3,14,2
2026-01-01 00:00:00+00:00,5,5,17,3
2026-01-02 00:00:00+00:00,4,4,13,3
2026-01-03 00:00:00+00:00,1,1,8,3
2026-01-04 00:00:00+00:00,0,0,6,4
2026-01-05 00:00:00+00:00,12,6,2,1
2026-01-06 00:00:00+00:00,16,15,4,4
2026-01-07 00:00:00+00:00,16,15,3,3
2026-01-08 00:00:00+00:00,5,5,4,4
2026-01-09 00:00:00+00:00,2,2,2,2
2026-01-10 00:00:00+00:00,1,1,0,0
2026-01-11 00:00:00+00:00,0,0,0,0
2026-01-12 00:00:00+00:00,2,2,6,6
2026-01-13 00:00:00+00:00,1,1,4,2
