time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-24 00:00:00+00:00,2.0,2.0,16,7
2022-05-25 00:00:00+00:00,,,53,10
2022-05-26 00:00:00+00:00,,,19,9
2022-05-27 00:00:00+00:00,2.0,1.0,22,12
2022-05-28 00:00:00+00:00,,,3,3
2022-05-29 00:00:00+00:00,,,6,5
2022-05-30 00:00:00+00:00,,,2,2
2022-05-31 00:00:00+00:00,,,10,6
2022-06-01 00:00:00+00:00,,,22,5
2022-06-02 00:00:00+00:00,,,39,9
2022-06-03 00:00:00+00:00,2.0,1.0,13,8
2022-06-04 00:00:00+00:00,2.0,1.0,6,3
2022-06-05 00:00:00+00:00,,,17,5
2022-06-06 00:00:00+00:00,2.0,2.0,18,8
