referrer,views_total,views_unique
github.com,27,11
github.community,6,2
yandex.ru,5,1
Google,4,4
DuckDuckGo,3,1
jgehrcke.github.io,2,2
nbiclab.github.io,1,1
ecosia.org,1,1
