url_path,views_total,views_unique
/jgehrcke/github-repo-stats,87,53
/jgehrcke/github-repo-stats/wiki/Tutorial,16,6
/jgehrcke/github-repo-stats/issues,4,1
/jgehrcke/github-repo-stats/blob/main/fetch.py,3,2
/jgehrcke/github-repo-stats/pull/68,3,1
/jgehrcke/github-repo-stats/tree/main/.github/workflows,2,2
/jgehrcke/github-repo-stats/actions,2,1
/jgehrcke/github-repo-stats/actions/runs/3730341386,2,1
/jgehrcke/github-repo-stats/actions/runs/3730341386/jobs/6327283961,2,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,2,1
