time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-12 00:00:00+00:00,5,4,7,3
2025-08-13 00:00:00+00:00,8,8,8,6
2025-08-14 00:00:00+00:00,1,1,8,8
2025-08-15 00:00:00+00:00,4,4,8,5
2025-08-16 00:00:00+00:00,1,1,2,2
2025-08-17 00:00:00+00:00,3,3,4,3
2025-08-18 00:00:00+00:00,3,3,4,4
2025-08-19 00:00:00+00:00,2,1,4,3
2025-08-20 00:00:00+00:00,3,3,16,4
2025-08-21 00:00:00+00:00,17,12,16,11
2025-08-22 00:00:00+00:00,10,4,39,11
2025-08-23 00:00:00+00:00,4,4,5,4
2025-08-24 00:00:00+00:00,7,6,6,2
2025-08-25 00:00:00+00:00,12,10,8,6
