url_path,views_total,views_unique
/jgehrcke/github-repo-stats,122,66
/jgehrcke/github-repo-stats/issues,17,4
/jgehrcke/github-repo-stats/wiki/Tutorial,16,10
/jgehrcke/github-repo-stats/tree/main/.github/workflows,7,7
/jgehrcke/github-repo-stats/issues/58,7,3
/jgehrcke/github-repo-stats/tree/main/resources,6,5
/jgehrcke/github-repo-stats/tree/main/tests,6,3
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,5,5
/jgehrcke/github-repo-stats/network/dependents,5,2
/jgehrcke/github-repo-stats/tree/main/tests/data/A,3,2
