referrer,views_total,views_unique
github.com,42,13
Google,32,25
declipsonator.github.io,12,2
github.community,10,7
jgehrcke.github.io,9,1
tom-doerr.github.io,2,2
ecosia.org,1,1
yandex.ru,1,1
stackoverflow.com,1,1
vega.github.io,1,1
