url_path,views_total,views_unique
/jgehrcke/github-repo-stats,46,29
/jgehrcke/github-repo-stats/wiki/Tutorial,13,6
/jgehrcke/github-repo-stats/blob/main/analyze.py,4,3
/jgehrcke/github-repo-stats/blob/main/fetch.py,4,3
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,4,3
/jgehrcke/github-repo-stats/tree/RELEASE,4,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,3,3
/jgehrcke/github-repo-stats/tree/main/.github/workflows,3,2
/jgehrcke/github-repo-stats/blob/main/action.yml,3,1
/jgehrcke/github-repo-stats/blob/main/base.Dockerfile,3,1
