url_path,views_total,views_unique
/jgehrcke/github-repo-stats,105,59
/jgehrcke/github-repo-stats/wiki/Tutorial,26,15
/jgehrcke/github-repo-stats/issues,12,4
/jgehrcke/github-repo-stats/tree/main/tests,5,3
/jgehrcke/github-repo-stats/tree/main/.github/workflows,4,4
/jgehrcke/github-repo-stats/tree/main/resources,4,4
/jgehrcke/github-repo-stats/issues/58,4,2
/jgehrcke/github-repo-stats/issues/48,3,2
/jgehrcke/github-repo-stats/blob/main/action.yml,2,2
/jgehrcke/github-repo-stats/blob/main/analyze.py,2,2
